log_id,enrollment_id,week_number,videos_watched,quizzes_taken,quiz_avg_score,forum_posts,hours_spent
6554,1016,7,3,1,81.2,4,3.6
6555,1017,1,1,1,39.8,0,3.5
6556,1017,2,0,0,,0,2.1
6557,1018,1,2,2,80.3,4,7.4
6558,1018,2,4,0,,4,6.3
6559,1018,3,1,4,77.3,4,6.3
6560,1018,4,6,3,81.7,4,5.4
6561,1018,5,2,2,88.9,3,5.7
6562,1018,6,6,1,83.4,4,8.8
6563,1018,7,5,1,90.3,3,5.9
6564,1018,8,5,2,89.7,0,5.3
6565,1018,9,2,0,,0,8.1
6566,1018,10,3,2,100.3,3,6.2
6567,1019,1,1,0,,4,6.4
6568,1019,2,3,4,91.7,3,6.5
6569,1019,3,6,1,86.1,3,6.1
6570,1019,4,0,0,,2,4.2
6571,1019,5,5,1,103.7,1,1.3
6572,1019,6,4,3,104.3,1,8.3
6573,1019,7,1,4,73.3,0,8.1
6574,1019,8,2,0,,1,3.0
6575,1019,9,2,1,72.6,1,5.8
6576,1019,10,1,2,103.4,1,7.4
6577,1020,1,2,0,,1,2.2
6578,1020,2,0,1,28.0,0,1.3
6579,1021,1,6,4,97.5,2,4.4
6580,1021,2,1,3,97.3,4,6.7
6581,1021,3,1,0,,3,6.6
6582,1021,4,1,1,90.8,3,8.2
6583,1021,5,1,0,,2,6.8
6584,1021,6,3,3,93.2,0,5.0
6585,1021,7,3,1,78.0,2,7.1
6586,1021,8,2,4,83.6,3,3.7
6587,1021,9,6,3,95.4,1,9.0
6588,1021,10,5,2,94.1,0,8.2
6589,1022,1,1,1,80.3,1,2.1
6590,1022,2,3,1,110.1,3,4.0
6591,1022,3,5,2,67.1,0,7.7
6592,1022,4,2,2,72.1,0,6.3
6593,1022,5,1,1,90.7,1,5.5
6594,1022,6,3,0,,1,7.4
6595,1022,7,4,1,95.5,2,3.7
6596,1022,8,0,2,77.7,1,6.1
6597,1022,9,1,3,81.1,1,7.3
6598,1023,1,0,1,21.0,0,1.4
6599,1024,1,0,4,82.6,3,4.6
6600,1024,2,6,2,84.9,3,5.3
6601,1024,3,5,2,82.6,1,6.0
6602,1024,4,4,1,85.5,2,7.9
6603,1024,5,2,0,,4,5.4
6604,1024,6,5,3,76.7,1,4.7
6605,1025,1,0,1,34.6,1,4.1
6606,1025,2,0,0,,1,1.3
6607,1025,3,2,0,,1,0.7
6608,1026,1,6,2,91.7,1,0.5
6609,1026,2,0,3,81.7,1,9.5
6610,1026,3,1,3,84.4,1,4.8
6611,1026,4,2,0,,1,4.2
6612,1026,5,6,2,91.2,1,6.2
6613,1026,6,0,2,87.2,3,3.2
6614,1026,7,0,4,87.0,2,6.3
6615,1026,8,0,1,116.2,1,7.2
6616,1026,9,6,3,89.7,2,4.6
6617,1026,10,4,3,85.8,0,3.3
6618,1027,1,0,1,84.7,2,9.7
6619,1027,2,4,0,,2,3.8
6620,1027,3,1,0,,0,7.8
6621,1027,4,5,4,74.2,0,6.4
6622,1027,5,0,2,89.9,0,6.8
6623,1027,6,5,0,,3,6.6
6624,1027,7,0,2,95.7,4,6.2
6625,1027,8,4,4,92.2,1,11.0
6626,1027,9,2,0,,2,6.5
6627,1027,10,0,1,99.9,2,7.0
6628,1027,11,5,1,106.0,2,7.6
6629,1028,1,0,1,38.7,0,1.6
6630,1028,2,0,1,37.2,0,3.6
6631,1029,1,0,3,88.9,1,7.5
6632,1029,2,0,2,81.5,1,6.0
6633,1029,3,2,0,,0,3.2
6634,1029,4,3,0,,3,6.3
6635,1029,5,2,3,89.7,1,7.7
6636,1030,1,4,2,102.9,2,7.3
6637,1030,2,2,0,,4,2.9
6638,1030,3,4,3,89.5,4,5.5
6639,1030,4,3,4,101.8,1,8.5
6640,1030,5,6,1,86.2,0,6.5
6641,1030,6,4,4,74.4,4,4.4
6642,1030,7,0,2,90.3,4,5.5
6643,1030,8,4,4,104.3,4,8.5
6644,1031,1,2,2,57.2,0,4.8
6645,1031,2,2,2,50.2,1,3.8
6646,1031,3,3,1,44.6,1,1.5
6647,1031,4,3,1,61.6,0,1.7
6648,1032,1,3,2,66.3,2,4.1
6649,1032,2,3,2,69.7,0,4.0
6650,1032,3,1,1,60.0,0,0.3
6651,1032,4,2,0,,2,3.8
6652,1032,5,1,0,,2,4.3
6653,1032,6,3,2,28.3,0,5.0
6654,1033,1,5,0,,1,3.2
6655,1033,2,3,0,,4,8.6
6656,1033,3,6,3,100.0,0,5.4
6657,1033,4,0,0,,4,5.6
6658,1033,5,4,0,,4,9.0
6659,1033,6,1,3,81.1,3,7.5
6660,1033,7,0,4,71.8,1,8.1
6661,1034,1,0,4,82.7,0,5.4
6662,1034,2,5,4,89.1,1,4.0
6663,1034,3,4,4,101.8,0,2.7
6664,1034,4,2,3,112.0,2,5.7
6665,1034,5,4,2,93.7,0,6.9
6666,1034,6,3,0,,3,4.7
6667,1034,7,0,2,96.3,4,6.1
6668,1034,8,4,0,,3,3.9
6669,1035,1,0,3,76.7,3,4.2
6670,1035,2,5,0,,2,6.7
6671,1035,3,1,3,79.3,0,9.4
6672,1035,4,2,3,75.5,1,9.8
6673,1035,5,1,4,83.0,1,8.9
6674,1035,6,6,4,72.9,4,8.7
6675,1035,7,0,1,82.6,3,6.8
6676,1035,8,3,2,98.4,2,4.5
6677,1036,1,1,0,,3,6.1
6678,1036,2,4,0,,0,6.7
6679,1036,3,6,0,,0,8.4
6680,1036,4,0,1,78.0,0,3.3
6681,1036,5,4,1,94.4,0,4.7
6682,1037,1,4,0,,2,7.6
6683,1037,2,1,4,86.4,3,8.9
6684,1037,3,5,0,,3,7.1
6685,1037,4,5,1,88.6,3,4.5
6686,1038,1,3,1,47.9,1,0.0
6687,1038,2,2,1,38.9,1,6.5
6688,1038,3,1,0,,1,0.8
6689,1039,1,1,3,90.5,0,2.1
6690,1039,2,4,2,61.0,3,3.0
6691,1039,3,3,2,89.0,3,3.8
6692,1039,4,4,1,78.7,2,6.0
6693,1039,5,0,1,86.1,2,6.0
6694,1039,6,3,2,71.8,1,5.8
6695,1039,7,0,2,67.5,0,5.9
6696,1040,1,0,3,99.9,2,5.3
6697,1040,2,4,4,75.8,2,7.0
6698,1040,3,1,2,95.4,1,4.5
6699,1040,4,6,4,93.6,2,9.6
6700,1040,5,5,0,,2,5.5
6701,1040,6,0,1,76.2,4,4.8
6702,1040,7,1,2,88.0,3,12.0
6703,1040,8,4,0,,4,5.2
6704,1040,9,0,2,86.6,0,8.4
6705,1040,10,1,4,85.7,1,2.6
6706,1040,11,1,4,88.2,0,4.6
6707,1040,12,2,1,91.8,4,6.1
6708,1041,1,1,0,,1,3.4
6709,1041,2,2,0,,0,3.0
6710,1041,3,2,1,57.6,1,4.0
6711,1041,4,1,1,49.2,2,2.2
6712,1041,5,3,2,60.0,1,5.1
6713,1041,6,3,1,68.4,0,2.9
6714,1041,7,1,2,60.2,1,4.3
6715,1041,8,0,1,58.0,2,2.0
6716,1041,9,2,1,65.9,0,5.7
6717,1042,1,2,3,92.6,2,7.6
6718,1042,2,6,0,,3,7.0
6719,1042,3,5,1,95.1,3,7.4
6720,1042,4,5,0,,2,2.6
6721,1043,1,0,1,68.2,0,3.5
6722,1043,2,0,0,,1,8.2
6723,1043,3,2,0,,2,3.5
6724,1043,4,0,0,,2,4.1
6725,1043,5,1,1,48.7,0,5.0
6726,1043,6,2,2,53.0,0,2.0
6727,1043,7,3,2,59.0,2,7.4
6728,1044,1,6,1,77.9,3,7.5
6729,1044,2,5,3,73.8,2,6.6
6730,1044,3,5,3,96.4,3,5.2
6731,1044,4,2,2,94.8,2,5.3
6732,1044,5,1,2,83.1,4,4.4
6733,1044,6,4,1,81.1,4,3.4
6734,1044,7,2,1,94.4,3,4.4
6735,1045,1,2,4,101.0,4,3.8
6736,1045,2,5,0,,0,9.0
6737,1045,3,3,3,84.5,4,7.1
6738,1045,4,2,1,99.3,4,1.8
6739,1045,5,1,4,84.6,3,9.8
6740,1045,6,6,4,97.9,1,5.3
6741,1045,7,6,2,116.6,1,9.7
6742,1045,8,4,3,92.9,1,4.4
6743,1045,9,6,1,87.4,2,8.6
6744,1046,1,5,1,77.6,3,7.1
6745,1046,2,3,0,,0,7.9
6746,1046,3,2,3,83.8,4,5.6
6747,1046,4,0,2,93.9,3,5.3
6748,1046,5,1,0,,3,7.1
6749,1046,6,6,0,,1,10.5
6750,1046,7,5,4,88.9,2,4.7
6751,1046,8,0,1,100.8,0,4.6
6752,1046,9,3,3,75.1,0,7.8
6753,1047,1,1,2,87.7,3,1.5
6754,1047,2,4,3,105.3,3,8.9
6755,1047,3,0,3,94.0,3,7.3
6756,1047,4,5,4,94.3,2,4.9
6757,1047,5,3,4,91.4,2,5.5
6758,1047,6,2,1,83.9,4,0.4
6759,1048,1,2,3,94.4,0,7.8
6760,1048,2,2,4,87.9,1,9.0
6761,1048,3,4,0,,4,2.2
6762,1048,4,2,0,,3,8.3
6763,1048,5,0,3,97.4,0,3.9
6764,1048,6,3,4,94.5,1,6.5
6765,1048,7,0,3,85.6,2,5.0
6766,1048,8,1,3,101.7,2,6.9
6767,1048,9,0,1,97.5,2,6.1
6768,1048,10,5,1,105.4,0,7.2
6769,1048,11,2,3,91.2,3,4.2
6770,1048,12,0,2,107.4,4,3.7
6771,1049,1,1,1,9.2,0,4.3
6772,1050,1,1,0,,0,0.0
6773,1050,2,0,0,,0,0.0
6774,1051,1,1,0,,0,4.1
6775,1051,2,1,0,,0,2.4
6776,1052,1,0,1,61.4,0,3.8
6777,1052,2,2,1,21.6,1,5.0
6778,1052,3,1,0,,1,2.0
6779,1052,4,2,0,,1,0.0
6780,1053,1,2,1,103.7,1,2.2
6781,1053,2,3,2,101.2,1,7.3
6782,1053,3,0,0,,2,9.0
6783,1053,4,2,4,83.0,4,8.5
6784,1053,5,1,4,103.2,4,7.5
6785,1053,6,5,0,,4,1.5
6786,1053,7,4,0,,4,10.2
6787,1053,8,6,0,,1,5.5
6788,1053,9,5,3,92.5,2,8.5
6789,1053,10,0,2,86.3,4,5.1
6790,1053,11,6,3,103.4,0,10.9
6791,1054,1,0,1,52.9,0,2.9
6792,1054,2,2,1,30.4,0,5.6
6793,1054,3,2,1,52.3,0,1.2
6794,1054,4,0,0,,1,3.6
6795,1054,5,0,1,44.1,0,4.6
6796,1055,1,4,4,58.9,4,9.6
6797,1055,2,4,3,92.0,0,5.9
6798,1055,3,5,2,98.0,2,2.2
6799,1055,4,5,3,114.0,4,5.9
6800,1055,5,2,0,,2,4.8
6801,1055,6,6,3,90.6,2,3.0
6802,1055,7,0,0,,4,6.4
6803,1055,8,0,0,,1,7.3
6804,1056,1,0,1,25.9,0,0.9
6805,1056,2,0,0,,0,1.1
6806,1057,1,1,0,,2,9.5
6807,1057,2,3,4,86.4,2,4.7
6808,1057,3,0,3,89.2,2,1.2
6809,1057,4,0,1,86.9,2,9.2
6810,1057,5,2,0,,2,5.5
6811,1057,6,0,2,93.6,0,6.3
6812,1057,7,1,3,108.3,0,7.9
6813,1057,8,0,2,80.6,0,5.8
6814,1057,9,5,1,83.9,4,3.3
6815,1057,10,0,0,,4,5.6
6816,1058,1,2,1,61.8,0,4.2
6817,1058,2,2,0,,0,3.3
6818,1058,3,1,0,,1,3.3
6819,1058,4,1,0,,0,5.7
6820,1058,5,2,0,,0,4.7
6821,1059,1,1,0,,0,0.8
6822,1059,2,0,0,,0,2.5
6823,1060,1,1,1,42.8,0,1.5
6824,1060,2,1,1,43.5,1,3.1
6825,1061,1,5,2,75.7,1,5.3
6826,1061,2,4,1,89.4,3,8.8
6827,1061,3,3,1,110.2,0,8.3
6828,1061,4,1,3,91.9,2,7.0
6829,1061,5,0,2,88.5,4,10.4
6830,1062,1,0,3,86.1,1,7.2
6831,1062,2,2,4,96.2,3,8.7
6832,1062,3,4,4,83.3,0,5.8
6833,1062,4,1,4,88.2,0,4.6
6834,1062,5,1,3,81.3,2,6.5
6835,1062,6,1,2,75.6,1,8.7
6836,1062,7,6,3,92.9,4,6.1
6837,1062,8,1,0,,2,0.1
6838,1062,9,2,3,96.3,0,7.5
6839,1062,10,1,0,,1,5.9
6840,1063,1,3,3,97.5,4,4.7
6841,1063,2,6,2,76.5,2,4.6
6842,1063,3,5,1,78.1,3,6.4
6843,1063,4,5,1,89.5,3,7.6
6844,1063,5,3,3,92.8,4,8.1
6845,1064,1,1,3,83.4,3,6.9
6846,1064,2,4,0,,0,8.4
6847,1064,3,3,0,,0,4.8
6848,1064,4,2,0,,2,4.9
6849,1064,5,5,1,93.1,1,6.6
6850,1064,6,6,3,100.6,2,1.1
6851,1065,1,0,3,105.2,3,5.8
6852,1065,2,5,3,76.1,2,4.1
6853,1065,3,3,4,70.2,3,7.0
6854,1065,4,4,4,91.2,4,5.6
6855,1065,5,0,0,,2,6.7
6856,1065,6,3,4,94.3,4,5.4
6857,1065,7,0,1,81.2,2,6.1
6858,1065,8,4,3,100.1,1,6.1
6859,1065,9,1,3,101.0,2,3.7
6860,1066,1,0,0,,0,3.2
6861,1066,2,1,0,,0,4.8
6862,1066,3,1,1,22.0,0,1.9
6863,1067,1,0,0,,0,5.0
6864,1067,2,0,0,,0,1.3
6865,1068,1,5,0,,4,4.6
6866,1068,2,6,4,98.2,2,7.3
6867,1068,3,6,2,95.0,2,7.0
6868,1068,4,2,2,84.0,3,7.8
6869,1068,5,5,0,,3,3.4
6870,1068,6,3,3,80.5,0,7.4
6871,1068,7,2,2,77.7,1,6.4
6872,1068,8,3,1,90.3,0,6.3
6873,1068,9,1,3,82.3,1,8.6
6874,1068,10,0,1,86.8,4,4.7
6875,1069,1,2,1,91.0,1,2.7
6876,1069,2,3,2,99.3,1,8.7
6877,1069,3,0,1,95.6,0,7.2
6878,1069,4,3,2,98.4,3,4.8
6879,1069,5,1,3,81.5,0,8.7
6880,1069,6,5,2,79.6,4,5.8
6881,1069,7,3,3,100.2,2,5.3
6882,1069,8,0,0,,4,6.1
6883,1070,1,3,2,95.9,0,3.9
6884,1070,2,5,0,,2,7.6
6885,1070,3,4,4,89.7,1,9.0
6886,1070,4,1,3,90.0,0,10.4
6887,1070,5,0,0,,0,6.8
6888,1070,6,0,4,75.5,4,4.6
6889,1070,7,0,2,97.2,0,8.0
6890,1070,8,1,1,86.7,0,6.5
6891,1070,9,6,3,85.7,2,7.4
6892,1070,10,4,1,96.9,4,4.5
6893,1070,11,3,2,95.0,1,7.4
6894,1070,12,6,1,93.9,2,7.0
6895,1070,13,3,0,,2,5.3
6896,1070,14,1,0,,0,8.0
6897,1071,1,1,1,36.4,0,0.9
6898,1071,2,0,0,,0,0.0
6899,1071,3,0,0,,0,3.9
6900,1072,1,4,3,102.6,4,6.0
6901,1072,2,6,0,,1,6.5
6902,1072,3,3,0,,3,5.7
6903,1072,4,5,2,80.6,1,4.5
6904,1072,5,5,4,91.5,4,5.0
6905,1072,6,2,3,91.0,0,5.8
6906,1072,7,5,0,,2,3.2
6907,1072,8,3,3,95.1,4,6.5
6908,1073,1,0,1,41.6,0,2.0
6909,1073,2,0,1,44.4,0,0.0
6910,1074,1,0,3,79.6,4,5.3
6911,1074,2,4,1,95.4,3,8.3
6912,1074,3,0,3,113.6,4,5.7
6913,1074,4,1,1,95.3,4,7.2
6914,1074,5,4,2,97.2,0,4.3
6915,1074,6,6,3,87.1,3,7.7
6916,1074,7,5,3,95.3,1,6.8
6917,1074,8,2,4,96.5,4,10.0
6918,1075,1,6,0,,2,7.3
6919,1075,2,6,3,78.6,3,4.1
6920,1075,3,4,0,,4,5.7
6921,1075,4,0,3,81.2,1,4.9
6922,1075,5,0,0,,0,6.4
6923,1075,6,2,0,,4,7.0
6924,1075,7,1,3,89.0,3,5.7
6925,1075,8,6,0,,4,6.3
6926,1075,9,1,3,92.2,0,5.7
6927,1075,10,1,3,105.1,2,4.8
6928,1076,1,6,4,84.0,1,7.1
6929,1076,2,5,3,96.7,1,6.7
6930,1076,3,6,4,78.5,2,5.3
6931,1076,4,5,3,87.0,0,5.8
6932,1076,5,6,4,88.0,0,3.9
6933,1076,6,0,2,82.5,0,5.0
6934,1077,1,3,1,81.8,1,5.7
6935,1077,2,2,2,73.0,1,5.4
6936,1077,3,0,3,78.4,1,5.2
6937,1077,4,3,2,69.5,2,7.6
6938,1077,5,3,2,84.8,0,2.8
6939,1078,1,6,3,87.5,4,7.0
6940,1078,2,3,3,89.2,3,1.6
6941,1078,3,0,0,,4,9.8
6942,1078,4,1,0,,3,8.3
6943,1078,5,1,1,89.6,0,5.0
6944,1078,6,4,2,98.8,2,5.7
6945,1078,7,6,0,,3,8.0
6946,1079,1,1,1,37.5,0,2.3
6947,1080,1,1,0,,3,5.1
6948,1080,2,3,3,91.4,2,2.9
6949,1080,3,1,1,102.1,2,9.1
6950,1080,4,1,0,,4,6.7
6951,1080,5,4,0,,4,4.9
6952,1080,6,0,1,89.7,3,7.3
6953,1080,7,2,0,,0,4.6
6954,1080,8,2,4,78.6,1,5.8
6955,1080,9,4,1,81.2,1,6.5
6956,1080,10,2,2,94.0,1,5.8
6957,1081,1,0,3,88.9,1,6.8
6958,1081,2,2,2,81.8,3,3.5
6959,1081,3,2,1,73.4,1,8.2
6960,1081,4,1,2,79.1,2,8.4
6961,1081,5,4,1,95.9,1,10.0
6962,1081,6,1,2,89.2,2,6.0
6963,1081,7,1,2,69.5,2,2.7
6964,1081,8,3,0,,0,6.3
6965,1081,9,3,1,78.9,1,6.8
6966,1081,10,0,2,77.5,2,8.5
6967,1081,11,0,1,87.1,3,8.0
6968,1082,1,1,3,85.2,1,3.9
6969,1082,2,3,3,100.4,2,7.1
6970,1082,3,3,0,,3,2.5
6971,1082,4,2,1,76.4,0,7.0
6972,1082,5,4,4,99.8,2,7.8
6973,1082,6,3,4,78.4,3,7.7
6974,1082,7,3,1,100.4,0,5.6
6975,1082,8,1,4,102.6,1,9.1
6976,1082,9,0,3,96.7,3,2.1
6977,1082,10,3,2,83.3,4,4.8
6978,1082,11,2,0,,0,7.0
6979,1082,12,4,1,84.1,0,4.6
6980,1082,13,3,2,89.8,3,6.1
6981,1082,14,6,0,,3,8.4
6982,1083,1,0,4,101.6,2,4.4
6983,1083,2,5,0,,1,7.3
6984,1083,3,4,2,86.4,4,5.1
6985,1083,4,1,1,95.1,4,6.9
6986,1084,1,4,3,85.8,1,3.2
6987,1084,2,1,2,86.4,2,3.0
6988,1084,3,1,3,87.7,3,4.8
6989,1084,4,1,4,86.0,0,6.0
6990,1085,1,1,1,42.4,1,6.1
6991,1085,2,2,0,,1,1.2
6992,1085,3,0,1,53.2,0,1.4
6993,1085,4,1,0,,0,0.0
6994,1086,1,4,2,87.4,0,6.0
6995,1086,2,6,2,98.1,3,8.5
6996,1086,3,5,3,107.7,1,5.8
6997,1086,4,2,2,99.3,1,5.0
6998,1087,1,4,0,,3,5.5
6999,1087,2,6,0,,4,4.2
7000,1087,3,6,2,96.0,1,6.2
7001,1087,4,2,3,102.9,2,7.9
7002,1087,5,0,0,,3,7.1
7003,1087,6,1,1,91.8,0,2.8
7004,1087,7,0,1,80.3,4,7.2
7005,1087,8,5,2,91.1,0,9.0
7006,1087,9,2,3,96.4,2,9.1
7007,1088,1,1,1,31.6,0,0.2
7008,1089,1,2,1,19.8,0,0.8
7009,1089,2,1,0,,0,4.2
7010,1089,3,0,1,38.9,0,0.4
7011,1090,1,0,3,83.8,0,2.5
7012,1090,2,6,0,,4,4.9
7013,1090,3,1,0,,3,4.0
7014,1090,4,5,1,71.8,4,6.7
7015,1090,5,4,3,96.1,3,9.0
7016,1090,6,0,0,,0,5.8
7017,1090,7,4,0,,1,7.3
7018,1090,8,4,4,86.7,1,11.2
7019,1091,1,4,1,77.3,3,9.6
7020,1091,2,5,1,82.5,4,5.8
7021,1091,3,5,3,99.5,1,9.1
7022,1091,4,1,4,82.3,1,1.0
7023,1091,5,0,1,102.8,4,7.2
7024,1092,1,2,1,45.8,0,0.0
7025,1093,1,2,1,99.0,2,5.4
7026,1093,2,1,2,89.2,4,4.1
7027,1093,3,4,1,97.8,1,7.8
7028,1093,4,2,2,87.8,1,6.1
7029,1093,5,0,2,90.1,2,5.4
7030,1093,6,6,2,98.1,3,5.9
7031,1093,7,2,0,,2,5.9
7032,1093,8,0,4,96.9,1,4.2
7033,1093,9,5,1,97.7,3,8.8
7034,1093,10,3,2,87.5,2,5.6
7035,1093,11,6,2,89.8,4,3.2
7036,1094,1,0,1,41.9,1,3.9
7037,1094,2,1,1,41.3,1,1.6
7038,1094,3,0,1,40.8,1,2.5
7039,1095,1,0,0,,0,0.2
7040,1095,2,0,0,,0,2.4
7041,1096,1,0,4,100.3,2,4.4
7042,1096,2,0,2,67.6,3,6.0
7043,1096,3,3,1,90.6,1,2.6
7044,1096,4,2,3,105.7,2,4.6
7045,1096,5,4,3,117.5,3,2.5
7046,1096,6,3,4,80.7,3,8.3
7047,1096,7,3,0,,2,7.5
7048,1096,8,2,0,,3,7.4
7049,1097,1,3,2,90.4,3,8.3
7050,1097,2,2,0,,4,5.4
7051,1097,3,0,2,86.2,0,4.1
7052,1097,4,5,3,92.9,1,9.1
7053,1097,5,4,2,98.2,3,6.3
7054,1097,6,1,3,80.4,1,9.5
7055,1098,1,4,2,88.2,1,9.7
7056,1098,2,3,3,91.0,0,11.0
7057,1098,3,6,2,82.2,3,5.9
7058,1098,4,5,0,,2,5.5
7059,1098,5,4,2,85.3,2,3.5
7060,1098,6,4,1,103.2,4,4.4
7061,1098,7,6,1,109.7,2,3.1
7062,1098,8,4,4,90.0,4,4.4
7063,1098,9,0,3,72.5,4,3.2
7064,1098,10,6,4,109.6,2,7.6
7065,1098,11,3,2,99.9,0,6.2
7066,1098,12,5,0,,0,6.2
7067,1099,1,2,2,82.2,0,4.8
7068,1099,2,4,3,110.7,0,3.0
7069,1099,3,0,2,82.9,4,4.7
7070,1099,4,1,2,116.4,2,2.7
7071,1100,1,5,2,86.6,0,7.7
7072,1100,2,4,0,,4,6.5
7073,1100,3,3,3,99.2,0,9.9
7074,1100,4,6,4,87.8,3,5.7
7075,1100,5,6,3,88.0,0,7.8
7076,1101,1,1,1,23.0,0,1.3
7077,1101,2,0,1,12.0,0,0.0
7078,1102,1,5,1,91.0,2,7.2
7079,1102,2,0,4,76.5,2,4.2
7080,1102,3,6,3,99.9,4,9.8
7081,1102,4,3,1,105.6,2,2.7
7082,1103,1,2,1,43.9,0,1.8
7083,1103,2,2,0,,0,2.2
7084,1103,3,1,1,33.4,0,2.7
7085,1104,1,3,4,78.3,0,3.0
7086,1104,2,1,1,91.5,4,6.6
7087,1104,3,1,1,96.2,4,4.8
7088,1104,4,2,1,93.1,3,5.3
7089,1104,5,4,4,106.8,4,8.4
7090,1104,6,2,3,102.9,2,8.2
7091,1104,7,1,2,103.4,0,5.9
7092,1104,8,5,1,84.0,2,5.9
7093,1104,9,6,0,,3,7.0
7094,1104,10,6,1,91.4,0,6.2
7095,1104,11,2,1,101.6,2,11.8
7096,1104,12,0,2,96.4,3,4.4
7097,1105,1,0,0,,2,6.0
7098,1105,2,6,1,72.6,3,3.0
7099,1105,3,4,3,54.0,3,3.5
7100,1105,4,1,0,,0,4.4
7101,1105,5,5,0,,3,7.4
7102,1105,6,1,0,,4,6.6
7103,1106,1,0,2,59.1,0,5.1
7104,1106,2,2,1,55.5,0,2.2
7105,1106,3,0,1,41.8,1,4.5
7106,1107,1,2,1,41.7,0,3.5
7107,1107,2,2,0,,0,0.0
7108,1107,3,1,0,,0,2.4
7109,1108,1,1,2,74.4,1,5.3
7110,1108,2,4,4,78.5,3,5.5
7111,1108,3,0,4,98.4,4,6.1
7112,1108,4,1,0,,3,6.4
7113,1108,5,4,2,94.1,4,7.2
7114,1108,6,0,1,92.6,4,2.9
7115,1108,7,3,2,89.5,1,7.4
7116,1108,8,3,3,51.6,3,6.8
7117,1108,9,5,0,,2,6.0
7118,1108,10,2,0,,1,7.1
7119,1108,11,2,0,,1,7.8
7120,1108,12,2,0,,1,3.6
7121,1108,13,2,3,94.7,3,7.1
7122,1108,14,1,0,,3,5.8
7123,1109,1,3,1,91.4,0,7.9
7124,1109,2,0,4,83.3,3,8.1
7125,1109,3,2,2,84.8,1,3.7
7126,1109,4,3,1,92.3,4,6.7
7127,1109,5,2,2,101.7,4,3.8
7128,1109,6,4,2,91.2,4,3.4
7129,1109,7,4,0,,4,6.7
7130,1109,8,4,4,93.2,2,6.4
7131,1110,1,1,1,21.4,0,0.0
7132,1111,1,1,1,99.6,2,5.9
7133,1111,2,4,3,89.3,1,5.2
7134,1111,3,1,4,100.7,0,6.9
7135,1111,4,1,0,,1,5.5
7136,1111,5,2,3,80.9,4,4.3
7137,1111,6,3,4,93.2,2,5.9
7138,1111,7,6,0,,4,9.8
7139,1111,8,5,1,88.7,3,6.6
7140,1112,1,0,0,,2,1.7
7141,1112,2,2,0,,1,4.6
7142,1112,3,3,1,64.4,0,3.5
7143,1112,4,4,0,,0,2.9
7144,1113,1,0,0,,1,6.3
7145,1113,2,3,3,90.0,2,4.1
7146,1113,3,1,4,95.2,1,0.3
7147,1113,4,4,2,96.9,0,4.3
7148,1113,5,5,4,87.3,4,10.4
7149,1113,6,0,3,90.5,1,6.6
7150,1113,7,0,1,86.6,1,5.6
7151,1113,8,1,3,96.8,1,9.7
7152,1113,9,2,0,,0,7.9
7153,1113,10,0,1,101.3,0,7.9
7154,1114,1,1,1,71.2,2,4.4
7155,1114,2,3,2,100.0,2,3.8
7156,1114,3,0,3,79.6,0,4.7
7157,1114,4,4,0,,1,7.0
7158,1114,5,3,2,85.1,2,12.6
7159,1114,6,1,1,51.6,2,7.4
7160,1114,7,3,3,70.0,1,5.8
7161,1114,8,1,3,89.1,0,4.0
7162,1114,9,3,2,71.1,2,3.1
7163,1114,10,2,2,95.0,2,4.0
7164,1114,11,5,1,76.0,3,3.5
7165,1115,1,0,0,,0,1.0
7166,1115,2,1,0,,0,0.0
7167,1115,3,0,1,53.2,0,3.1
7168,1116,1,4,0,,4,4.0
7169,1116,2,6,4,90.7,2,8.4
7170,1116,3,2,4,75.0,3,2.1
7171,1116,4,2,2,89.0,2,8.6
7172,1117,1,6,3,84.4,4,8.1
7173,1117,2,3,4,81.5,3,9.2
7174,1117,3,4,3,99.6,1,4.7
7175,1117,4,6,2,91.8,0,9.4
7176,1117,5,2,4,109.8,3,6.1
7177,1117,6,4,4,89.7,4,7.0
7178,1117,7,1,1,93.4,0,4.1
7179,1117,8,5,4,85.7,2,5.2
7180,1118,1,0,1,53.2,1,3.8
7181,1118,2,1,1,44.3,0,2.7
7182,1118,3,0,0,,1,5.0
7183,1119,1,0,0,,1,3.4
7184,1119,2,3,3,78.3,3,10.4
7185,1119,3,4,1,99.2,4,8.7
7186,1119,4,4,2,114.6,3,7.3
7187,1120,1,3,2,61.1,0,0.0
7188,1120,2,0,1,67.0,2,4.7
7189,1120,3,4,0,,1,2.0
7190,1120,4,2,1,66.7,0,3.7
7191,1120,5,3,2,51.7,1,2.2
7192,1121,1,0,1,32.2,0,2.5
7193,1122,1,6,1,98.8,4,6.9
7194,1122,2,5,0,,0,6.2
7195,1122,3,6,0,,4,8.7
7196,1122,4,4,1,81.2,2,5.9
7197,1122,5,6,3,85.2,3,3.8
7198,1122,6,3,0,,0,6.9
7199,1122,7,6,0,,2,5.4
7200,1123,1,0,3,85.5,3,6.3
7201,1123,2,0,1,92.9,2,4.6
7202,1123,3,6,4,83.1,1,7.1
7203,1123,4,5,2,95.2,0,5.5
7204,1123,5,6,4,80.8,2,3.0
7205,1123,6,6,2,87.9,3,5.5
7206,1123,7,2,4,94.6,1,4.5
7207,1123,8,2,1,104.2,1,5.4
7208,1123,9,3,1,90.3,1,7.9
7209,1123,10,0,3,84.3,3,4.8
